s [m],sigma at t_1 [C/m^2],sigma at t_2 [C/m^2],sigma at t_3 [C/m^2],sigma at t_4 [C/m^2],sigma at t_5 [C/m^2],sigma at t_6 [C/m^2]
0.00254,1.03982E-10,1.0542E-10,1.06075495468592E-10,1.06534875235086E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.0606547440707E-10,1.06524832270953E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.06055453324339E-10,1.06514789217738E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.06045425636829E-10,1.06504738749213E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.06035397970527E-10,1.06494688369772E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.06025370299711E-10,1.06484637942529E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.06015342047738E-10,1.06474592860571E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.06005313800281E-10,1.06464547826416E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.059952111738E-10,1.06454428394885E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05985261431635E-10,1.06444459297948E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05975386068493E-10,1.06434564598388E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05965472377712E-10,1.06424631656024E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05955478244543E-10,1.06414606164237E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05945522439013E-10,1.06404618915256E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05935566647076E-10,1.06394631663078E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05925604425122E-10,1.06384634160147E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05915642189574E-10,1.06374636660413E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05905680029791E-10,1.06364639321353E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05895720531704E-10,1.06354649189501E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05885760957852E-10,1.06344658896976E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05875847352601E-10,1.06334714493862E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05865797386674E-10,1.06324629499998E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05855701452147E-10,1.06314498616722E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05845605543582E-10,1.06304367772609E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05835502211697E-10,1.06294232567845E-10,1.08792530390509E-10,3.02963836152464E-4
0.00254,1.03982E-10,1.0542E-10,1.05825398853848E-10,1.06284097323918E-10,1.08792530390509E-10,3.02963836152464E-4
0.00255,1.03509E-10,1.04933E-10,1.05815295450426E-10,1.06273961928311E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05805195794555E-10,1.06263843820023E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05795096184256E-10,1.06253725863413E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05784888295221E-10,1.06243499637437E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05775108905578E-10,1.06233699075562E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05765437794672E-10,1.06224006783054E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05755766754486E-10,1.06214314652763E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05746089458412E-10,1.06204612607447E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05736412091619E-10,1.06194910399914E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05726734667841E-10,1.06185208010498E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05717056135204E-10,1.06175512140462E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05707377659553E-10,1.06165816452309E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05697824195914E-10,1.0615624573318E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05688023813544E-10,1.06146428883311E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05678098419161E-10,1.06136487064418E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05668222437008E-10,1.06126594699699E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05658443164942E-10,1.06116791409848E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05648614480646E-10,1.06106938665823E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05638785743343E-10,1.06097085748835E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05628952308086E-10,1.06087227884654E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05619118925834E-10,1.06077370193435E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05609285538804E-10,1.06067512452278E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05599456871769E-10,1.06057665357385E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05589628209513E-10,1.06047818312431E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05580095198047E-10,1.06038266959996E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.0557119629041E-10,1.06029342827338E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05562001731983E-10,1.06020123002162E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05552807133276E-10,1.0601090303958E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05543604045689E-10,1.0600167295906E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05534400998382E-10,1.05992443015945E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05525197936288E-10,1.05983213000639E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05515996486811E-10,1.05973995006417E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05506795052121E-10,1.05964777084386E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.0549761966402E-10,1.05955585168936E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05488251063364E-10,1.0594619740132E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05478856416118E-10,1.05936783627121E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05469461777529E-10,1.05927369849861E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05460061022676E-10,1.059179442665E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05450660259165E-10,1.059085186862E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05441259535162E-10,1.05899093183534E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05431856676808E-10,1.05889668155848E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05422453778947E-10,1.05880243050529E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05413928142503E-10,1.05871695303036E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05403649316911E-10,1.05861393665977E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.053924932299E-10,1.05850214671091E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05381169373973E-10,1.05838867838193E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05369504451936E-10,1.05827168916927E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05358007298817E-10,1.05815637833673E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05346510150503E-10,1.05804106732946E-10,1.08261674429125E-10,3.05366661236553E-4
0.00255,1.03509E-10,1.04933E-10,1.05335005672905E-10,1.05792564110327E-10,1.08261674429125E-10,3.05366661236553E-4
0.00256,1.03034E-10,1.04446E-10,1.05323501190502E-10,1.05781021505181E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05311996760066E-10,1.05769479005594E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05300494765796E-10,1.05757944724957E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05288992719558E-10,1.05746410338761E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05278029590877E-10,1.05735414759424E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05268159903248E-10,1.05725508058066E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05257751298061E-10,1.05715062549851E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05247342698655E-10,1.05704617032348E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05236929798982E-10,1.05694173877682E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05226516893528E-10,1.05683730732304E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05216104063088E-10,1.056732877545E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05205698379694E-10,1.05662871007483E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05195292621285E-10,1.05652454092891E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05184459663088E-10,1.05641609878156E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05177158575757E-10,1.05634296131205E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05170284688215E-10,1.05627409684397E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05163410813207E-10,1.05620523245383E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05156533744093E-10,1.05613630419732E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05149656662444E-10,1.05606737586287E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05142779651315E-10,1.05599844916019E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05135901181878E-10,1.05592961049462E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05129022641921E-10,1.0558607701973E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05122872350745E-10,1.05579921113302E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05115266645241E-10,1.05572315423098E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05106932690956E-10,1.05563981609591E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05098456755328E-10,1.05555505774465E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05089690851075E-10,1.05546732043525E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05081066928164E-10,1.05538100334203E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.0507244304317E-10,1.05529468700481E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05063809737046E-10,1.05520817974092E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05055176393005E-10,1.05512167172103E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05046543003877E-10,1.05503516222235E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05037908608674E-10,1.05494862225744E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05029274258559E-10,1.05486208377132E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05019398285425E-10,1.05476312888344E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.05006182978346E-10,1.05463066884869E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.04994209294286E-10,1.05451062521569E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.04982235555415E-10,1.0543905798568E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.0497025082633E-10,1.0542703344603E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.04958266152057E-10,1.0541500907897E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.04946281495174E-10,1.05402984725566E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.0493429833328E-10,1.05390966322494E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.04922315153997E-10,1.05378947905764E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.04910087275171E-10,1.05366684848692E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.04900082965521E-10,1.05356642645801E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.04890323355414E-10,1.05346845083252E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.04880563694665E-10,1.05337047361694E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.04870803303303E-10,1.05327249184902E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.04861042962582E-10,1.05317451167119E-10,1.07761336667803E-10,3.07963693058099E-4
0.00256,1.03034E-10,1.04446E-10,1.04851282627674E-10,1.05307653138872E-10,1.07761336667803E-10,3.07963693058099E-4
0.00257,1.02556E-10,1.03978E-10,1.04841523028937E-10,1.05297869680531E-10,1.07234985313571E-10,3.10727699193745E-4
0.00257,1.02556E-10,1.03978E-10,1.04831763424388E-10,1.05288086232655E-10,1.07234985313571E-10,3.10727699193745E-4
0.00257,1.02556E-10,1.03978E-10,1.04821823541543E-10,1.05278122583519E-10,1.07234985313571E-10,3.10727699193745E-4
0.00257,1.02556E-10,1.03978E-10,1.04812251472745E-10,1.05268535710096E-10,1.07234985313571E-10,3.10727699193745E-4
