t [s],U_a [V],U_m [V],U_g [V],I [A]
3.98673587131566E-6,2993.1008122182,2706.25568156223,286.845130655974,0.10768
3.98678246665892E-6,2993.10438364915,2706.2366557027,286.867727946449,0.10782
3.98682906200219E-6,2993.10795415654,2706.24331308025,286.864641076288,0.10766
3.98687565734545E-6,2993.11152374035,2706.25878911847,286.852734621884,0.10786
3.98692225268872E-6,2993.1150924006,2706.27561666978,286.839475730819,0.10803
3.98696884803199E-6,2993.11866013727,2706.2946900399,286.823970097366,0.10807
3.98701544337525E-6,2993.12222695037,2706.31864968875,286.803577261619,0.10807
3.98706203871852E-6,2993.1257928399,2706.32327502938,286.802517810511,0.10845
3.98710863406179E-6,2993.12935780585,2706.32205891528,286.807298890564,0.1084
3.98715522940505E-6,2993.13292184822,2706.31030063795,286.822621210272,0.10852
3.98720182474832E-6,2993.13648496702,2706.29502605385,286.841458913173,0.10853
3.98724842009159E-6,2993.14004716224,2706.27462094127,286.865426220964,0.10863
3.98729501543485E-6,2993.14360843388,2706.25538289815,286.888225535725,0.10865
3.98734161077812E-6,2993.14716878193,2706.23817667133,286.908992110603,0.10871
3.98738820612139E-6,2993.15072820641,2706.22088908053,286.929839125879,0.10882
3.98743480146465E-6,2993.1542867073,2706.20313037014,286.951156337168,0.1089
3.98748139680792E-6,2993.15784428461,2706.18171601995,286.976128264659,0.10903
3.98752799215119E-6,2993.16140093834,2706.15692861148,287.004472326855,0.10912
3.98757458749445E-6,2993.16495666848,2706.12954216899,287.035414499487,0.10918
3.98762118283772E-6,2993.16851147503,2706.10062632828,287.067885146744,0.10925
3.98766777818099E-6,2993.17206535799,2706.06871677785,287.103348580138,0.10935
3.98771437352425E-6,2993.17561831737,2706.04213906402,287.133479253346,0.10932
3.98776096886752E-6,2993.17917035315,2706.02018182966,287.158988523492,0.10938
3.98780756421079E-6,2993.18272146534,2705.99363292089,287.189088544455,0.10958
3.98785415955405E-6,2993.18627165394,2705.97039673965,287.215874914285,0.10957
3.98790075489732E-6,2993.18982091894,2705.95474026898,287.23508064996,0.10955
3.98794735024059E-6,2993.19336926035,2705.93663175088,287.25673750947,0.10975
3.98799394558385E-6,2993.19691667817,2705.91520119703,287.281715481135,0.10985
3.98804054092712E-6,2993.20046317238,2705.89250150305,287.307961669331,0.1099
3.98808713627039E-6,2993.204008743,2705.86584164477,287.338167098231,0.11
3.98813373161365E-6,2993.20755339002,2705.83576413354,287.371789256485,0.11008
3.98818032695692E-6,2993.21109711344,2705.80776252132,287.403334592121,0.11008
3.98822692230019E-6,2993.21463991326,2705.77944203829,287.43519787497,0.11017
3.98827351764345E-6,2993.21818178948,2705.74690503811,287.471276751362,0.11032
3.98832011298672E-6,2993.22172274209,2705.71536501836,287.506357723723,0.11033
3.98836670832999E-6,2993.22526277109,2705.68837557048,287.536887200613,0.11034
3.98841330367325E-6,2993.22880187649,2705.66367109363,287.565130782866,0.11043
3.98845989901652E-6,2993.23234005829,2705.64049788209,287.591842176203,0.11051
3.98850649435979E-6,2993.23587731647,2705.62195994309,287.613917373384,0.11052
3.98855308970305E-6,2993.23941365105,2705.61167426667,287.627739384381,0.11051
3.98859968504632E-6,2993.24294906202,2705.61054619,287.632402872012,0.11053
3.98864628038959E-6,2993.24648354937,2705.61696018766,287.629523361711,0.11059
3.98869287573285E-6,2993.25001711312,2705.62807514327,287.621941969843,0.11067
3.98873947107612E-6,2993.25354975325,2705.64180390894,287.611745844309,0.11074
3.98878606641938E-6,2993.25708146976,2705.65821149048,287.59886997928,0.11078
3.98883266176265E-6,2993.26061226266,2705.67946264247,287.581149620194,0.11078
3.98887925710592E-6,2993.26414213194,2705.70807169251,287.556070439429,0.11077
3.98892585244919E-6,2993.26767107761,2705.74373317229,287.523937905315,0.11079
3.98897244779245E-6,2993.27119909965,2705.78449136211,287.486707737541,0.11085
3.98901904313572E-6,2993.27472619808,2705.82893188532,287.44579431276,0.1109
3.98906563847899E-6,2993.27825237288,2705.87719761161,287.401054761273,0.11092
3.98911223382225E-6,2993.28177762406,2705.93149675203,287.35028087204,0.1109
3.98915882916552E-6,2993.28530195162,2705.99400780363,287.291294147993,0.11088
3.98920542450878E-6,2993.28882535556,2706.06492938204,287.223895973522,0.11088
3.98925201985205E-6,2993.29234783587,2706.14289640364,287.149451432228,0.11091
3.98929861519532E-6,2993.29586939255,2706.22638920914,287.069480183413,0.11094
3.98934521053859E-6,2993.29939002561,2706.31477542788,286.984614597729,0.11095
3.98939180588185E-6,2993.30290973503,2706.40880321301,286.894106522024,0.11093
3.98943840122512E-6,2993.30642852083,2706.51041331228,286.796015208545,0.1109
3.98948499656838E-6,2993.30994638299,2706.62081304538,286.689133337611,0.11087
3.98953159191165E-6,2993.31346332153,2706.73947665802,286.573986663507,0.11086
3.98957818725492E-6,2993.31697933643,2706.86485516094,286.452124175493,0.11088
3.98962478259818E-6,2993.3204944277,2706.99510996293,286.325384464767,0.11089
3.98967137794145E-6,2993.32400859533,2707.12876198611,286.195246609214,0.1109
3.98971797328472E-6,2993.32752183932,2707.26539955409,286.06212228523,0.11089
3.98976456862798E-6,2993.33103415968,2707.40561230733,285.925421852352,0.11087
3.98981116397125E-6,2993.3345455564,2707.5512976549,285.783247901495,0.11082
3.98985775931452E-6,2993.33805602948,2707.70473828531,285.633317744166,0.11077
3.98990435465778E-6,2993.34156557892,2707.86754198839,285.474023590532,0.11072
3.98999754534432E-6,2993.34858190687,2708.08146576555,285.267116141315,0.11107
3.99007863118474E-6,2993.35468385491,2708.26982128915,285.084862565767,0.11108
3.99015971702515E-6,2993.36078300584,2708.44722168755,284.913561318293,0.11114
3.99024080286557E-6,2993.36687935965,2708.62589416021,284.740985199437,0.11112
3.99032188870599E-6,2993.37297291633,2708.8195059533,284.553466963024,0.11106
3.99040297454641E-6,2993.37906367587,2709.03636634224,284.342697333639,0.11101
3.99048406038683E-6,2993.38515163828,2709.27545646289,284.109695175393,0.11099
3.99056514622725E-6,2993.39123680355,2709.53132773493,283.859909068613,0.11098
3.99064623206766E-6,2993.39731917166,2709.79971966635,283.597599505311,0.11096
3.99072731790808E-6,2993.40339874262,2710.08045022043,283.322948522189,0.11092
3.9908084037485E-6,2993.40947551641,2710.37589840805,283.033577108369,0.11087
3.99088948958892E-6,2993.41554949304,2710.68731790511,282.728231587931,0.11081
3.99097057542934E-6,2993.4216206725,2711.01528639642,282.406334276077,0.11075
3.99105166126976E-6,2993.42768905478,2711.35907463158,282.068614423193,0.11069
3.99113274711018E-6,2993.43375463987,2711.71816098658,281.715593653296,0.11062
3.99121383295059E-6,2993.43981742778,2712.09237973915,281.347437688631,0.11054
3.99129491879101E-6,2993.44587741848,2712.48221752457,280.963659893916,0.11046
3.99137600463143E-6,2993.45193461199,2712.88787548859,280.564059123397,0.11037
3.99145709047185E-6,2993.45798900829,2713.30993894808,280.148050060209,0.11027
3.99153817631227E-6,2993.46404060738,2713.74836762037,279.71567298701,0.11017
3.99161926215269E-6,2993.47008940925,2714.20341233032,279.266677078928,0.11006
3.99170034799311E-6,2993.4761354139,2714.67459017594,278.801545237961,0.10995
3.99178143383352E-6,2993.48217862132,2715.16179872552,278.320379895791,0.10983
3.99186251967394E-6,2993.4882190315,2715.66471245465,277.823506576852,0.10971
3.99194360551436E-6,2993.49425664444,2716.18255964675,277.31169699769,0.10958
3.99202469135478E-6,2993.50029146013,2716.71516220976,276.785129250376,0.10945
3.9921057771952E-6,2993.50632347858,2717.26194925168,276.244374226898,0.10931
3.99218686303562E-6,2993.51235269976,2717.82260727781,275.689745421957,0.10917
3.99226794887604E-6,2993.51837912368,2718.39733340181,275.121045721874,0.10902
3.99234903471645E-6,2993.52440275034,2718.98634852591,274.538054224425,0.10887
3.99243012055687E-6,2993.53042357972,2719.58983483149,273.940588748224,0.10872
3.99251120639729E-6,2993.53644161182,2720.20744129892,273.329000312895,0.10856
3.99259229223771E-6,2993.54245684663,2720.83858258377,272.703874262863,0.1084
3.99267337807813E-6,2993.54846928415,2721.48280418255,272.065665101605,0.10823
3.99275446391855E-6,2993.55447892438,2722.13967565853,271.41480326585,0.10806
3.99283554975897E-6,2993.5604857673,2722.80818245286,270.752303314441,0.10789
3.99291663559938E-6,2993.56648981291,2723.48810793426,270.078381878654,0.10772
3.9929977214398E-6,2993.57249106121,2724.17926455983,269.393226501381,0.10754
3.99307880728022E-6,2993.57848951219,2724.88101414639,268.697475365806,0.10736
3.99315989312064E-6,2993.58448516585,2725.59364156632,267.990843599533,0.10718
3.99324097896106E-6,2993.59047802217,2726.31696935583,267.273508666345,0.10699
3.99332206480148E-6,2993.59646808116,2727.05115052696,266.545317554204,0.1068
3.9934031506419E-6,2993.60245534281,2727.79629764838,265.806157694432,0.10661
3.99348423648231E-6,2993.60843980711,2728.55201056438,265.056429242733,0.10641
3.99356532232273E-6,2993.61442147406,2729.31758672363,264.296834750428,0.10621
3.99364640816315E-6,2993.62040034364,2730.09322638158,263.527173962059,0.10601
3.99372749400357E-6,2993.62637641587,2730.87922138592,262.74715502995,0.10581
3.99380857984399E-6,2993.63234969072,2731.67505473886,261.957294951862,0.1056
3.99388966568441E-6,2993.6383201682,2732.48062942678,261.157690741421,0.10539
3.99397075152483E-6,2993.6442878483,2733.29633992373,260.347947924568,0.10518
3.99405183736524E-6,2993.65025273101,2734.1213847894,259.528867941611,0.10496
3.99413292320566E-6,2993.65621481633,2734.95619470527,258.700020111057,0.10475
3.99421400904608E-6,2993.66217410425,2735.80026691081,257.861907193441,0.10453
3.9942950948865E-6,2993.66813059477,2736.65279499726,257.015335597507,0.10431
3.99437618072692E-6,2993.67408428788,2737.51310470396,256.160979583917,0.10409
3.99445726656734E-6,2993.68003518357,2738.38095618347,255.299079000097,0.10387
3.99453835240776E-6,2993.68598328185,2739.2563947676,254.429588514248,0.10365
3.99461943824818E-6,2993.6919285827,2740.13994783273,253.551980749966,0.10342
3.99470052408859E-6,2993.69787108611,2741.03160978675,252.666261299361,0.10319
3.99478160992901E-6,2993.7038107921,2741.93192803108,251.771882761021,0.10296
3.99486269576943E-6,2993.70974770064,2742.84052608323,250.869221617409,0.10272
3.99494378160985E-6,2993.71568181173,2743.7576649282,249.958016883527,0.10249
3.99502486745027E-6,2993.72161312537,2744.68363845189,249.037974673474,0.10225
3.99510595329069E-6,2993.72754164155,2745.6178288385,248.109712803046,0.10201
3.99518703913111E-6,2993.73346736026,2746.56046807749,247.172999282769,0.10176
3.99526812497152E-6,2993.73939028151,2747.51101552459,246.228374756916,0.10152
3.99534921081194E-6,2993.74531040528,2748.46892567228,245.276384732999,0.10128
3.99543029665236E-6,2993.75122773157,2749.43414515362,244.317082577945,0.10103
3.99551138249278E-6,2993.75714226037,2750.40677281469,243.350369445681,0.10078
3.9955924683332E-6,2993.76305399168,2751.38683157456,242.37622241712,0.10053
3.99567355417362E-6,2993.7689629255,2752.37441638942,241.394546536073,0.10028
3.99575464001404E-6,2993.77486906181,2753.36976653009,240.405102531717,0.10003
3.99583572585445E-6,2993.78077240061,2754.37263722407,239.408135176545,0.09977
3.99591681169487E-6,2993.7866729419,2755.38284977117,238.403823170733,0.09951
3.99599789753529E-6,2993.79257068567,2756.40002384617,237.392546839494,0.09926
3.99607898337571E-6,2993.79846563191,2757.42378442469,236.374681207217,0.099
3.99616006921613E-6,2993.80435778062,2758.45428093219,235.350076848438,0.09874
3.99624115505655E-6,2993.8102471318,2759.49096977524,234.319277356565,0.09848
3.99632224089697E-6,2993.81613368544,2760.53449574797,233.281637937464,0.09821
3.99640332673738E-6,2993.82201744152,2761.58488099991,232.23713644161,0.09795
3.9964844125778E-6,2993.82789840006,2762.64186007798,231.18603832208,0.09768
3.99656549841822E-6,2993.83377656104,2763.70600091796,230.127775643073,0.09741
3.99664658425864E-6,2993.83965192445,2764.77691963011,229.062732294346,0.09714
3.99672767009906E-6,2993.8455244903,2765.8546240413,227.990900448996,0.09687
3.99680875593948E-6,2993.85139425857,2766.9386398807,226.912754377867,0.09659
3.9968898417799E-6,2993.85726122926,2768.02856788662,225.828693342637,0.09632
3.99697092762031E-6,2993.86312540236,2769.12455209076,224.738573311604,0.09604
3.99705201346073E-6,2993.86898677787,2770.22571637843,223.64327039944,0.09577
3.99713309930115E-6,2993.87484535579,2771.33247623487,222.542369120923,0.09549
3.99721418514157E-6,2993.88070113611,2772.44478364341,221.435917492692,0.09521
3.99729527098199E-6,2993.88655411881,2773.56248768666,220.32406643215,0.09493
3.99739536247058E-6,2993.89377511961,2774.91297045816,218.980804661451,0.09471
3.99749545395917E-6,2993.90099185762,2776.25626701523,217.644724842394,0.09439
3.99759554544776E-6,2993.90820433285,2777.59829499896,216.30990933389,0.09406
3.99769563693635E-6,2993.91541254527,2778.94382311868,214.971589426593,0.09373
3.99779572842494E-6,2993.92261649489,2780.2949269681,213.627689526781,0.0934
3.99789581991353E-6,2993.92981618168,2781.65314131708,212.276674864597,0.09307
3.99799591140212E-6,2993.93701160564,2783.01946886482,210.917542740818,0.09273
3.99809600289071E-6,2993.94420276676,2784.39328304365,209.550919723104,0.09239
3.9981960943793E-6,2993.95138966503,2785.77398876845,208.177400896577,0.09205
3.99829618586789E-6,2993.95857230043,2787.16129945077,206.797272849658,0.0917
3.99839627735648E-6,2993.96575067296,2788.5557249869,205.410025686066,0.09135
3.99849636884507E-6,2993.97292478261,2789.95684527875,204.01607950386,0.091
3.99859646033366E-6,2993.98009462937,2791.36438981111,202.615704818257,0.09064
3.99869655182225E-6,2993.98726021323,2792.77803817404,201.209222039183,0.09028
3.99879664331084E-6,2993.99442153417,2794.19740588463,199.797015649537,0.08992
3.99889673479943E-6,2994.00157859219,2795.62170788176,198.379870710425,0.08956
3.99899682628803E-6,2994.00873138727,2797.05081919582,196.95791219145,0.0892
3.99909691777662E-6,2994.01587991941,2798.48410446123,195.531775458187,0.08883
3.99919700926521E-6,2994.0230241886,2799.92055714147,194.102467047127,0.08846
3.9992971007538E-6,2994.03016419482,2801.36020942026,192.669954774564,0.08809
3.99939719224239E-6,2994.03729993807,2802.8023252319,191.234974706174,0.08771
3.99949728373098E-6,2994.04443141834,2804.24654615638,189.797885261959,0.08734
3.99961441550128E-6,2994.05277159874,2805.90592174462,188.146849854118,0.08699
3.99973154727157E-6,2994.06110594104,2807.55590973095,186.505196210092,0.08657
3.99984867904187E-6,2994.06943444523,2809.20129261386,184.868141831374,0.08614
3.99996581081217E-6,2994.0777571113,2810.84534440858,183.232412702715,0.08571
4.0001E-6,2994.1,2806.8,187.33,0.08434
4.0001E-6,2994.1,2808.2,185.89,0.08434
4.0001E-6,2994.1,2810.6,183.53,0.08434
4.0002E-6,2994.1,2812.4,181.71,0.0828
4.0002E-6,2994.1,2813.8,180.26,0.0828
4.0002E-6,2994.1,2815,179.06,0.0828
4.0003E-6,2994.1,2816.1,178.04,0.08196
4.0003E-6,2994.1,2817.7,176.36,0.08196
4.0004E-6,2994.1,2819.2,174.89,0.08156
4.0005E-6,2994.1,2820.6,173.55,0.08119
4.0006E-6,2994.1,2823.1,171.07,0.08057
4.0007E-6,2994.1,2825.4,168.75,0.07996
4.0009E-6,2994.1,2827.7,166.49,0.07936
4.001E-6,2994.2,2829.9,164.27,0.07875
4.0011E-6,2994.2,2832.1,162.07,0.07813
4.0013E-6,2994.2,2834.3,159.9,0.0775
4.0014E-6,2994.2,2836.4,157.75,0.07687
4.0015E-6,2994.2,2838.6,155.62,0.07622
4.0017E-6,2994.2,2840.7,153.52,0.07558
4.0018E-6,2994.2,2842.8,151.44,0.07492
4.0019E-6,2994.2,2844.8,149.38,0.07426
4.0021E-6,2994.2,2846.9,147.35,0.07359
4.0022E-6,2994.2,2848.9,145.34,0.07292
4.0023E-6,2994.2,2850.9,143.34,0.07224
4.0025E-6,2994.3,2852.9,141.37,0.07156
4.0026E-6,2994.3,2854.8,139.42,0.07088
4.0027E-6,2994.3,2856.8,137.49,0.0702
4.0029E-6,2994.3,2858.7,135.58,0.06951
4.003E-6,2994.3,2860.6,133.69,0.06882
4.0031E-6,2994.3,2862.5,131.82,0.06813
4.0034E-6,2994.3,2866.1,128.17,0.06678
4.0037E-6,2994.3,2869.7,124.68,0.0655
4.0039E-6,2994.4,2873,121.38,0.06427
4.004E-6,2994.4,2873.8,120.57,0.06391
4.0041E-6,2994.4,2875.4,118.95,0.06304
4.0043E-6,2994.4,2877.1,117.31,0.06238
4.0044E-6,2994.4,2878.5,115.9,0.06239
4.0045E-6,2994.4,2879.9,114.5,0.06182
4.0047E-6,2994.4,2881.3,113.14,0.06125
4.0048E-6,2994.4,2882.6,111.81,0.06068
4.0049E-6,2994.4,2883.9,110.49,0.06011
4.0051E-6,2994.4,2885.5,108.94,0.05957
4.0053E-6,2994.4,2887,107.41,0.05888
4.0054E-6,2994.5,2888.6,105.91,0.05817
4.0058E-6,2994.5,2892,102.46,0.05573
4.006E-6,2994.5,2894.9,99.559,0.05427
4.0063E-6,2994.5,2897.8,96.704,0.05279
4.0066E-6,2994.5,2900.6,93.93,0.05131
4.0068E-6,2994.6,2903.3,91.238,0.04984
4.0071E-6,2994.6,2905.9,88.625,0.04841
4.0074E-6,2994.6,2908.5,86.088,0.04699
4.0077E-6,2994.6,2911,83.628,0.0456
4.0079E-6,2994.6,2913.4,81.245,0.04423
4.0082E-6,2994.6,2915.7,78.94,0.04289
4.0085E-6,2994.7,2918,76.714,0.04158
4.0088E-6,2994.7,2920.1,74.563,0.04029
4.009E-6,2994.7,2922.2,72.483,0.03903
4.0093E-6,2994.7,2924.3,70.47,0.03779
4.0096E-6,2994.7,2926.2,68.524,0.03659
4.0098E-6,2994.8,2928.1,66.645,0.03542
